record_id,title,authors,year_of_publication,study_type_raw,study_status,publication_type,publication_type_short,confidence_rating,doi,journal_name,url,keywords_string,intervention_ids,intervention_labels,outcome_ids,outcome_labels,evidence_types,cells
33817,Much ado about nothing: A failed case for banning combustion vehicles,"García, Carmen; Jiménez, Juan Luis; Perdiguero, Jordi",2023,ier,Completed,Journal article,JOUR,,no DOI,ESTUDIOS DE ECONOMIA,https://ideas.repec.org/a/udc/esteco/v50y2023i2p263-285.html,,2172,"Circulation restrictions, non-price based",2178,Private vehicle use,Impact evaluations,"Circulation restrictions, non-price based | Private vehicle use"
33666,Parking Taxes as a Second Best Congestion Pricing Mechanism,"Wilson, Riley; Miller, Sebastian",2015,ier,Completed,Published working paper,RPRT,,10.18235/0000205,IDB Working Paper Series,https://publications.iadb.org/handle/11319/7290,,2172,"Circulation restrictions, non-price based",2178,Private vehicle use,Impact evaluations,"Circulation restrictions, non-price based | Private vehicle use"
33668,Evaluating the impact of low traffic neighbourhoods in areas with low car ownership: A natural experimental evaluation,"Xiao, Christina; Sinclair, Nikita; Saunders, Lucy; Panter, Jenna",2023,ier,Completed,Journal article,JOUR,,10.1016/j.jth.2023.101658,JOURNAL OF TRANSPORT & HEALTH,https://www.sciencedirect.com/science/article/pii/S2214140523000944,,2172,"Circulation restrictions, non-price based",2178;2180,Private vehicle use;Other transport infrastructure access and use,Impact evaluations,"Circulation restrictions, non-price based | Private vehicle use;Circulation restrictions, non-price based | Other transport infrastructure access and use"
33425,Evaluación de Impacto en la Motorización como Consecuencia de las Políticas de Restricción Vehicular: Aproximación Metodológica para el Caso de Bogotá y Villavicencio - Colombia,"Moncada, Carlos A; Bocarejo, Juan P; Escobar, Diego A",2018,ier,Completed,Journal article,JOUR,,10.4067/S0718-07642018000100161,Información tecnológica,https://developmentevidence.3ieimpact.org/search-result-details/impact-evaluation-repository/evaluación-de-impacto-en-la-motorización-como-consecuencia-de-las-políticas-de-restricción-vehicular--aproximación-metodológica-para-el-caso-de-bogotá-y-villavicencio---colombia/33425,vehicle restriction|| transportation policies|| congestion control|| automotive driving,2172,"Circulation restrictions, non-price based",2178,Private vehicle use,Impact evaluations,"Circulation restrictions, non-price based | Private vehicle use"
10736,Pollution or crime: The effect of driving restrictions on criminal activity,"Carrillo, Paul E.; Lopez-Luzuriaga, Andrea; Malik, Arun S.",2018,ier,Completed,Journal article,JOUR,,10.1016/j.jpubeco.2018.05.007,Journal of Public Economics,https://developmentevidence.3ieimpact.org/search-result-details/impact-evaluation-repository/pollution-or-crime--the-effect-of-driving-restrictions-on-criminal-activity/10736,Crime|| Difference- In-Differences|| regression discontinuity|| crime displacement,2172,"Circulation restrictions, non-price based",2200,Crime and citizen security,Impact evaluations,"Circulation restrictions, non-price based | Crime and citizen security"
33863,"Activities, Access Control, and Crime: a Quasi-Experimental Study Regarding Entry Gates at Train Stations in the Netherlands","Lindenbergh, Viviane, M.; Kleemans, Edward, R.; Ferwerda, Joras",2021,ier,Completed,Journal article,JOUR,,10.1007/s10610-020-09472-1,EUROPEAN JOURNAL ON CRIMINAL POLICY AND RESEARCH,https://link.springer.com/article/10.1007/s10610-020-09472-1,,2172,"Circulation restrictions, non-price based",2200,Crime and citizen security,Impact evaluations,"Circulation restrictions, non-price based | Crime and citizen security"
33280,Pedestrianization and Business Visits: Evidence from NYC Open Streets,"Bamford, Iain",2022,ier,Completed,Thesis,Thesis,,No DOI,Columbia University,https://academiccommons.columbia.edu/doi/10.7916/tm7n-ba52,,2172,"Circulation restrictions, non-price based",2202,Economic activity,Impact evaluations,"Circulation restrictions, non-price based | Economic activity"
23198,Enhanced Port-City Interface Through Infrastructure Investment: Evidence From Buenos Aires,"Bedoya-Maya, F.; Calatayud, A.",2022,ier,Completed,Journal article,JOUR,,10.1057/s41278-022-00231-z,Other,https://developmentevidence.3ieimpact.org/search-result-details/impact-evaluation-repository/enhanced-port-city-interface-through-infrastructure-investment--evidence-from-buenos-aires/23198,Port-City|| infrastructure|| Congestion|| Impact evaluation|| big data|| Latin America.,2159,Urban roads,2181,"Travel time, commuting and speed",Impact evaluations,"Urban roads | Travel time, commuting and speed"
33538,Quantifying Causal Effects of Road Network Capacity Expansions on Traffic Volume and Density via a Mixed Model Propensity Score Estimator,"Graham, Daniel J.; McCoy, Emma J.; Stephens, David A.",2014,ier,Completed,Journal article,JOUR,,10.1080/01621459.2014.956871,JOURNAL OF THE AMERICAN STATISTICAL ASSOCIATION,https://www.tandfonline.com/doi/abs/10.1080/01621459.2014.956871,,2159,Urban roads,2181,"Travel time, commuting and speed",Impact evaluations,"Urban roads | Travel time, commuting and speed"
33392,Effects of Te Ara Mua-Future Streets Suburban Street Retrofit on Traffic Speed and Volume: Controlled Before-After Study.,"Hosking, Jamie; Mackie, Hamish; Macmillan, Alex; van der Werf, Bert; Smith, Melody; Witten, Karen; Woodward, Alistair",2023,ier,Completed,Journal article,JOUR,,10.1016/j.jth.2023.101601,Journal of Transport & Health,https://www.sciencedirect.com/science/article/abs/pii/S2214140523000373,,2159,Urban roads,2178;2181,"Private vehicle use;Travel time, commuting and speed",Impact evaluations,"Urban roads | Private vehicle use;Urban roads | Travel time, commuting and speed"
6372,Paving Streets For The Poor: Experimental Analysis Of Infrastructure Effects,"Gonzalez-Navarro, Marco; Quintana-Domeque, Climent",2016,ier,Completed,Journal article,JOUR,,10.1162/REST_a_00553,The Review of Economics and Statistics,https://developmentevidence.3ieimpact.org/search-result-details/impact-evaluation-repository/paving-streets-for-the-poor--experimental-analysis-of-infrastructure-effects/6372,Public Finance|| Infrastructure|| Mexico,2159,Urban roads,2178;2181;2185;2194;2196;2197;2198;2201;2203,"Private vehicle use;Travel time, commuting and speed;Transit affordability;Land, housing, and rent prices and affordability;Health access and outcomes;Education access and outcomes;Access to other goods and services;Employment access and outcomes;Trade and migration",Impact evaluations,"Urban roads | Private vehicle use;Urban roads | Travel time, commuting and speed;Urban roads | Transit affordability;Urban roads | Land, housing, and rent prices and affordability;Urban roads | Health access and outcomes;Urban roads | Education access and outcomes;Urban roads | Access to other goods and services;Urban roads | Employment access and outcomes;Urban roads | Trade and migration"
33317,Metropolitan Area Heterogeneity and the Impact of Road Infrastructure Improvements on VMT,"Chang, Huibin; Indra, Debarshi; Maiti, Abhradeep",2023,ier,Completed,Journal article,JOUR,,10.1016/j.tra.2023.103733,Transportation Research Part A: Policy and Practice,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4330362&utm_source=chatgpt.com,,2159,Urban roads,2181,"Travel time, commuting and speed",Impact evaluations,"Urban roads | Travel time, commuting and speed"
33325,Effect of Street Network Design on Traffic Congestion and Traffic Safety,"Dong-ah, Choi; Ewing, Reid",2021,ier,Completed,Journal article,JOUR,,10.1016/j.jtrangeo.2021.103200,JOURNAL OF TRANSPORT GEOGRAPHY,https://www.sciencedirect.com/science/article/pii/S0966692321002532?casa_token=PGIvB0f6TNQAAAAA:UkDl3sU_r7HqqDQU3c-dUMfl3TTuDa8TI0NOlsm3-VKZF9-5ZiT2DoCDzMniozUeJ7u3_TJefQs,,2159,Urban roads,2181;2183,"Travel time, commuting and speed;Transport safety",Impact evaluations,"Urban roads | Travel time, commuting and speed;Urban roads | Transport safety"
34489,Public Roads on Private lands: Land Costs and Optimal Road Improvements in Urban Uganda,"Sorin, Jeanne",2025,ier,Completed,Published working paper,RPRT,,NO DOI,International Growth Center (IGC) Working Paper Series,https://developmentevidence.3ieimpact.org/search-result-details/impact-evaluation-repository/public-roads-on-private-lands--land-costs-and-optimal-road-improvements-in-urban-uganda/34489,"road upgrading|| Kampala|| ,Uganda",2159,Urban roads,2181;2194;2202,"Travel time, commuting and speed;Land, housing, and rent prices and affordability;Economic activity",Impact evaluations,"Urban roads | Travel time, commuting and speed;Urban roads | Land, housing, and rent prices and affordability;Urban roads | Economic activity"
33803,Congestion in Cities: Can Road Capacity Expansions Provide a Solution?,"Anupriya; Bansal, Prateek; Graham, Daniel J.",2023,ier,Completed,Journal article,JOUR,,10.1016/j.tra.2023.103726,Transportation Research Part A: Policy and Practice,https://www.sciencedirect.com/science/article/pii/S0965856423001465,,2159,Urban roads,2181,"Travel time, commuting and speed",Impact evaluations,"Urban roads | Travel time, commuting and speed"
33397,Evaluation of Point-to-Point Speed Cameras to Control Speeding Behavior in Thailand,"Kanitpong, Kunnawee; Ekpanyapong, Mongklol; Inmor, Thanchanok",2024,ier,Completed,Journal article,JOUR,,10.1016/j.jsr.2023.10.006,JOURNAL OF SAFETY RESEARCH,https://developmentevidence.3ieimpact.org/search-result-details/impact-evaluation-repository/evaluation-of-point-to-point-speed-cameras-to-control-speeding-behavior-in-thailand/33397,Speed Control Measures|| point-to-point cameras|| THAILAND,2159,Urban roads,2181,"Travel time, commuting and speed",Impact evaluations,"Urban roads | Travel time, commuting and speed"
33301,The Road Less Traveled: Economic Analysis of Roads and Highways,"Bock, Margaret",2021,ier,Completed,Thesis,Thesis,,No DOI,West Virginia University,https://researchrepository.wvu.edu/etd/8128/,,2159,Urban roads,2181;2183,"Travel time, commuting and speed;Transport safety",Impact evaluations,"Urban roads | Travel time, commuting and speed;Urban roads | Transport safety"
33832,"Evaluation of the 30 km/h Speed Limit Trial in the City of Yarra, Melbourne, Australia","Lawrence, Brendan; Fildes, Brian; Thompson, Luke; Cook, Jzanelle; Newstrad, Stuart",2020,ier,Completed,Journal article,JOUR,,10.1080/15389588.2021.1895990,TRAFFIC INJURY PREVENTION,https://www.tandfonline.com/doi/abs/10.1080/15389588.2021.1895990,,2159,Urban roads,2181,"Travel time, commuting and speed",Impact evaluations,"Urban roads | Travel time, commuting and speed"
34685,Regulatory and Road Engineering Interventions for Preventing Road Traffic Injuries and Fatalities Among Vulnerable Road Users in Low- and Middle-Income Countries: A Systematic Review,"Gupta, Manisha; Bandyopadhyay, Souvik K",2020,srr,Completed,Journal article,JOUR,low,10.3389/frsc.2020.00010,Other,https://developmentevidence.3ieimpact.org/search-result-details/systematic-review-repository/regulatory-and-road-engineering-interventions-for-preventing-road-traffic-injuries-and-fatalities-among-vulnerable-road-users-in-low--and-middle-income-countries--a-systematic-review/34685,Enforcement|| Road Safety|| Fatality|| Injury|| Motorcycle|| Pedestrian,2159,Urban roads,2181;2183,"Travel time, commuting and speed;Transport safety",Low confidence reviews,"Urban roads | Travel time, commuting and speed;Urban roads | Transport safety"
33514,COMPETITION AND THE WELFARE GAINS FROM TRANSPORTATION INFRASTRUCTURE: EVIDENCE FROM THE GOLDEN QUADRILATERAL OF INDIA,"Asturias, Jose; García-Santana, Manuel; Ramos, Roberto",2019,ier,Completed,Journal article,JOUR,,10.1093/jeea/jvy039,JOURNAL OF THE EUROPEAN ECONOMIC ASSOCIATION,https://developmentevidence.3ieimpact.org/search-result-details/impact-evaluation-repository/competition-and-the-welfare-gains-from-transportation-infrastructure--evidence-from-the-golden-quadrilateral-of-india/33514,Highways|| India|| Welfare Impacts,2159,Urban roads,2185;2190;2201;2202,Transit affordability;Financial performance;Employment access and outcomes;Economic activity,Impact evaluations,Urban roads | Transit affordability;Urban roads | Financial performance;Urban roads | Employment access and outcomes;Urban roads | Economic activity
33427,Assessing the Impact of Loading-Unloading Zones in Emerging Markets: Evidence from Mexico,"Mora-Quiñones, Camilo; Fransoo, Jan C.; Velázquez-Martínez, Josué; Cárdenas-Barrón, Leopoldo; Escamilla, Rafael",2024,ier,Completed,Journal article,JOUR,,10.1016/j.trd.2024.104486,TRANSPORTATION RESEARCH PART D-TRANSPORT AND ENVIRONMENT,https://developmentevidence.3ieimpact.org/search-result-details/impact-evaluation-repository/assessing-the-impact-of-loading-unloading-zones-in-emerging-markets--evidence-from-mexico/33427,Field Experiments|| Loading-unloading zones|| Last-mile logistics|| EMERGING markets,2159,Urban roads,2192;2193,Air pollution and greenhouse gases;Noise pollution,Impact evaluations,Urban roads | Air pollution and greenhouse gases;Urban roads | Noise pollution
33747,Effects of 20 Mph Interventions on a Range of Public Health Outcomes: A Meta-Narrative Evidence Synthesis,"Cleland, Claire L.; McComb, Katy; Kee, Frank; Jepson, Ruth; Kelly, Mike; Milton, Karen; Nightingale, Glenna; Kelly, Paul; Baker, Graham; Craig, Neil; Williams, Andrew; Hunter, Ruth",2020,srr,Completed,Journal article,JOUR,low,10.1016/j.jth.2019.100633,Journal of Transport & Health,https://www.sciencedirect.com/science/article/abs/pii/S2214140519301859,,2159,Urban roads,2182;2183;2192;2195;2199,Time used in other activities;Transport safety;Air pollution and greenhouse gases;Goods and services prices and inflation;Inequality and segregation,Low confidence reviews,Urban roads | Time used in other activities;Urban roads | Transport safety;Urban roads | Air pollution and greenhouse gases;Urban roads | Goods and services prices and inflation;Urban roads | Inequality and segregation
33524,Quasi-Experimental Study of Traffic Calming Measures in New York City,"Ewing, Reid; Chen, Li; Chen, Cynthia",2013,ier,Completed,Journal article,JOUR,,10.3141/2364-04,TRANSPORTATION RESEARCH RECORD,https://journals.sagepub.com/doi/abs/10.3141/2364-04?casa_token=SOb1uBaprKkAAAAA:ri1F2bbERltvQMY-yeNWwT6ryDNdIBgzjBFup1HRwWMDpZPjmjqnI54SvLk0V4Myuwfc6FwFFFs,,2159,Urban roads,2183,Transport safety,Impact evaluations,Urban roads | Transport safety
33433,Effects of New Urban Motorway Infrastructure on Road Traffic Accidents in the Local Area: a Retrospective Longitudinal Study in Scotland,"Olsen, Jonathan; Mitchell, Richard; Mackay, Daniel F; Humphreys, David K.; Ogilvie, David",2016,ier,Completed,Journal article,JOUR,,10.1136/jech-2016-207378,JOURNAL OF EPIDEMIOLOGY AND COMMUNITY HEALTH,https://jech.bmj.com/content/70/11/1088,,2159,Urban roads,2183,Transport safety,Impact evaluations,Urban roads | Transport safety
